Student_ID,Month,Hours_Studied,Attendance,Submission_Timeliness,Participation,Extra_C,Previous_Scores,Test_Score,Project_Marks,Backlogs,Exam_Score
5616,Feb,32,50,No Submission,Low,Highly Active,46,12,14,1,46.57
5616,Mar,23,74,On time,Low,Inactive,46,26,14,1,56.88
5616,Apr,17,93,On time,High,Highly Active,46,11,14,1,50.12
5616,May,16,64,On time,Medium,Active,46,21,14,1,47.66
5616,Jun,6,91,No Submission,High,Inactive,46,27,14,1,39.62
5617,Jan,38,56,On time,Medium,Active,62,30,23,2,78.08
5617,Feb,33,80,On time,Low,Highly Active,62,20,23,2,70.0
5617,Mar,12,97,On time,High,Active,62,28,23,2,65.36
5617,Apr,16,64,Late,Medium,Active,62,25,23,2,55.73
5617,May,40,61,Late,High,Highly Active,62,22,23,2,76.95
5617,Jun,37,95,On time,High,Highly Active,62,15,23,2,77.07
5618,Jan,37,61,No Submission,Low,Highly Active,75,14,24,3,58.35
5618,Feb,9,92,Late,Medium,Inactive,75,12,24,3,40.57
5618,Mar,10,62,No Submission,Low,Highly Active,75,23,24,3,41.12
5618,Apr,9,100,Late,High,Active,75,24,24,3,53.04
5618,May,38,55,No Submission,Low,Inactive,75,17,24,3,56.97
5618,Jun,31,67,Late,High,Highly Active,75,10,24,3,61.73
5619,Jan,36,88,No Submission,Low,Inactive,87,28,14,0,70.75
5619,Feb,18,55,No Submission,High,Active,87,24,14,0,55.73
5619,Mar,27,89,Late,Medium,Inactive,87,20,14,0,58.76
5619,Apr,24,94,On time,High,Active,87,17,14,0,64.32
5619,May,12,88,No Submission,Medium,Active,87,10,14,0,37.96
5619,Jun,21,96,Late,Low,Inactive,87,13,14,0,47.67
5620,Jan,25,58,On time,Low,Highly Active,91,18,31,5,57.09
5620,Feb,24,86,Late,Low,Inactive,91,16,31,5,53.48
5620,Mar,31,97,On time,High,Inactive,91,22,31,5,73.29
5620,Apr,38,69,No Submission,Low,Highly Active,91,20,31,5,62.09
5620,May,19,96,On time,Low,Highly Active,91,11,31,5,56.54
5620,Jun,5,87,Late,Medium,Inactive,91,30,31,5,46.61
5621,Jan,38,79,No Submission,Low,Inactive,41,16,39,0,64.38
5621,Feb,36,71,Late,Low,Inactive,41,30,39,0,81.01
5621,Mar,9,63,On time,High,Highly Active,41,26,39,0,62.94
5621,Apr,9,52,No Submission,Medium,Inactive,41,19,39,0,43.16
5621,May,9,76,On time,High,Active,41,16,39,0,60.78
5621,Jun,33,80,Late,Medium,Highly Active,41,28,39,0,80.41
5622,Jan,39,89,No Submission,Medium,Active,94,10,25,0,69.83
5622,Feb,17,74,On time,Medium,Inactive,94,15,25,0,56.37
5622,Mar,17,79,On time,Medium,Active,94,30,25,0,67.69
5622,Apr,22,70,No Submission,Medium,Active,94,29,25,0,67.06
5622,May,16,82,Late,High,Highly Active,94,12,25,0,57.65
5622,Jun,27,57,On time,Low,Inactive,94,20,25,0,62.28
5623,Jan,28,88,Late,Medium,Active,61,18,29,4,57.29
5623,Feb,7,90,On time,Low,Active,61,30,29,4,50.66
5623,Mar,32,73,Late,High,Inactive,61,11,29,4,58.11
5623,Apr,21,72,Late,Low,Active,61,28,29,4,56.54
5623,May,15,74,Late,Medium,Inactive,61,21,29,4,47.86
5623,Jun,5,92,On time,High,Active,61,26,29,4,49.58
5624,Jan,9,100,No Submission,High,Inactive,60,30,37,5,51.45
5624,Feb,16,74,No Submission,High,Active,60,25,37,5,47.83
5624,Mar,16,93,Late,Low,Highly Active,60,23,37,5,56.05
5624,Apr,35,85,No Submission,Low,Inactive,60,15,37,5,58.05
5624,May,17,80,No Submission,Medium,Active,60,12,37,5,44.36
5624,Jun,29,92,No Submission,Medium,Active,60,12,37,5,53.88
5625,Jan,21,80,On time,High,Highly Active,90,24,38,5,64.99
5625,Feb,18,86,On time,Medium,Highly Active,90,18,38,5,58.27
5625,Mar,27,75,Late,High,Active,90,20,38,5,60.49
5625,Apr,6,93,On time,High,Highly Active,90,11,38,5,54.02
5625,May,18,61,Late,Medium,Inactive,90,29,38,5,56.06
5625,Jun,7,54,On time,High,Highly Active,90,17,38,5,48.38
5626,Jan,20,67,No Submission,High,Active,81,30,28,0,68.48
5626,Feb,33,51,No Submission,Low,Highly Active,81,11,28,0,63.85
5626,Mar,26,77,Late,Low,Inactive,81,26,28,0,69.47
5626,Apr,24,75,No Submission,Medium,Inactive,81,12,28,0,53.51
5626,May,35,68,On time,Medium,Highly Active,81,16,28,0,76.75
5626,Jun,37,93,No Submission,Low,Inactive,81,18,28,0,70.13
5627,Jan,37,69,No Submission,Low,Inactive,53,18,14,2,56.28
5627,Feb,9,82,No Submission,Medium,Active,53,24,14,2,36.76
5627,Mar,21,91,On time,Medium,Highly Active,53,29,14,2,64.07
5627,Apr,30,89,On time,High,Inactive,53,21,14,2,63.6
5627,May,6,82,On time,Low,Highly Active,53,27,14,2,47.19
5627,Jun,10,55,No Submission,Medium,Inactive,53,29,14,2,35.21
5628,Jan,19,71,No Submission,Medium,Active,81,15,39,2,57.71
5628,Feb,23,89,Late,High,Inactive,81,15,39,2,66.06
5628,Mar,35,90,On time,Low,Active,81,20,39,2,75.11
5628,Apr,30,77,On time,High,Active,81,22,39,2,80.45
5628,May,23,67,On time,High,Inactive,81,30,39,2,76.12
5628,Jun,20,92,On time,High,Active,81,29,39,2,77.25
5629,Jan,31,91,No Submission,Low,Active,41,16,20,4,46.87
5629,Feb,31,64,No Submission,High,Active,41,19,20,4,52.82
5629,Mar,12,58,On time,Low,Inactive,41,17,20,4,39.91
5629,Apr,10,59,No Submission,Medium,Active,41,17,20,4,28.22
5629,May,36,97,On time,Medium,Active,41,19,20,4,64.32
5629,Jun,10,96,No Submission,Medium,Highly Active,41,19,20,4,37.03
5630,Jan,11,88,On time,Low,Highly Active,58,12,25,1,50.46
5630,Feb,29,64,No Submission,Medium,Inactive,58,23,25,1,61.62
5630,Mar,36,53,Late,High,Active,58,27,25,1,77.11
5630,Apr,38,78,On time,High,Active,58,25,25,1,81.53
5630,May,11,51,No Submission,Low,Inactive,58,12,25,1,34.28
5630,Jun,20,62,No Submission,High,Highly Active,58,10,25,1,51.93
5631,Jan,17,76,On time,Medium,Highly Active,54,12,39,5,51.02
5631,Feb,36,67,Late,High,Highly Active,54,24,39,5,72.6
5631,Mar,23,82,Late,Medium,Active,54,25,39,5,60.02
5631,Apr,20,85,On time,High,Active,54,29,39,5,64.45
5631,May,37,78,Late,High,Active,54,30,39,5,80.31
5631,Jun,8,53,Late,Medium,Inactive,54,10,39,5,32.78
5632,Jan,31,78,Late,High,Active,79,17,11,1,58.92
5632,Feb,13,94,No Submission,Low,Highly Active,79,21,11,1,42.94
5632,Mar,7,89,On time,High,Active,79,10,11,1,43.44
5632,Apr,26,84,On time,Low,Highly Active,79,10,11,1,59.12
5632,May,22,97,On time,Low,Active,79,26,11,1,59.02
5632,Jun,26,99,On time,Low,Active,79,12,11,1,58.09
5633,Jan,6,99,No Submission,Low,Active,99,29,26,0,56.21
5633,Feb,7,88,No Submission,Low,Inactive,99,29,26,0,53.29
5633,Mar,34,62,On time,Medium,Active,99,12,26,0,73.93
5633,Apr,30,54,Late,Low,Active,99,14,26,0,64.64
5633,May,35,86,On time,Medium,Active,99,24,26,0,86.22
5633,Jun,18,90,No Submission,Medium,Highly Active,99,15,26,0,58.13
5634,Jan,11,62,No Submission,Low,Highly Active,67,28,13,2,40.83
5634,Feb,13,52,No Submission,Medium,Active,67,17,13,2,35.66
5634,Mar,33,50,Late,Medium,Inactive,67,27,13,2,58.12
5634,Apr,7,92,No Submission,Medium,Highly Active,67,23,13,2,44.38
5634,May,12,87,On time,Low,Active,67,11,13,2,40.67
5634,Jun,33,57,On time,Low,Highly Active,67,21,13,2,67.27
5635,Jan,20,66,Late,Medium,Inactive,67,27,24,2,55.16
5635,Feb,5,84,No Submission,Low,Active,67,12,24,2,31.94
5635,Mar,6,73,On time,High,Active,67,27,24,2,52.37
5635,Apr,5,59,On time,Medium,Highly Active,67,21,24,2,48.45
5635,May,26,57,On time,Medium,Active,67,12,24,2,56.08
5635,Jun,9,64,Late,Medium,Active,67,27,24,2,45.19
5636,Jan,5,70,On time,Medium,Inactive,92,27,29,3,50.51
5636,Feb,34,72,On time,Medium,Highly Active,92,13,29,3,70.11
5636,Mar,29,96,No Submission,Medium,Active,92,14,29,3,58.63
5636,Apr,39,93,Late,High,Active,92,11,29,3,71.87
5636,May,31,97,On time,Low,Highly Active,92,23,29,3,73.44
5636,Jun,28,54,On time,Medium,Inactive,92,20,29,3,59.45
5637,Jan,36,98,On time,Low,Active,66,14,14,1,68.22
5637,Feb,27,86,Late,High,Inactive,66,10,14,1,53.82
5637,Mar,37,96,On time,Low,Active,66,29,14,1,76.47
5637,Apr,15,69,No Submission,Low,Highly Active,66,15,14,1,42.38
5637,May,17,97,On time,Low,Highly Active,66,16,14,1,56.25
5637,Jun,30,97,On time,Medium,Inactive,66,17,14,1,63.76
5638,Jan,35,68,No Submission,Low,Active,57,19,32,0,63.29
5638,Feb,35,60,Late,High,Inactive,57,25,32,0,73.61
5638,Mar,8,96,On time,Medium,Active,57,14,32,0,51.32
5638,Apr,33,100,No Submission,Medium,Highly Active,57,28,32,0,75.7
5638,May,17,90,Late,High,Active,57,25,32,0,65.44
5638,Jun,35,88,Late,High,Inactive,57,26,32,0,82.1
5639,Jan,22,70,No Submission,High,Inactive,76,30,28,1,64.94
5639,Feb,24,98,No Submission,High,Highly Active,76,22,28,1,66.2
5639,Mar,5,94,Late,High,Inactive,76,21,28,1,47.01
5639,Apr,31,78,No Submission,Low,Inactive,76,12,28,1,57.74
5639,May,37,60,No Submission,Low,Active,76,10,28,1,62.82
5639,Jun,34,90,Late,High,Active,76,13,28,1,68.86
5640,Jan,35,69,No Submission,High,Highly Active,65,16,36,2,70.84
5640,Feb,20,55,On time,Low,Inactive,65,17,36,2,51.71
5640,Mar,8,75,On time,Low,Highly Active,65,29,36,2,59.23
5640,Apr,35,99,On time,High,Highly Active,65,11,36,2,77.61
5640,May,33,81,On time,Low,Inactive,65,22,36,2,74.52
5640,Jun,10,89,Late,High,Inactive,65,30,36,2,62.07
5641,Jan,10,92,Late,High,Inactive,63,24,39,4,50.46
5641,Feb,35,92,On time,High,Highly Active,63,12,39,4,76.94
5641,Mar,22,77,No Submission,Medium,Active,63,11,39,4,48.27
5641,Apr,19,66,Late,Low,Inactive,63,20,39,4,48.49
5641,May,33,70,No Submission,High,Active,63,22,39,4,68.66
5641,Jun,40,63,Late,Medium,Inactive,63,15,39,4,63.22
5642,Jan,29,76,On time,High,Inactive,49,25,30,4,68.45
5642,Feb,30,79,Late,High,Highly Active,49,12,30,4,61.55
5642,Mar,16,69,No Submission,Low,Highly Active,49,30,30,4,47.74
5642,Apr,12,79,Late,Medium,Active,49,11,30,4,41.84
5642,May,7,66,Late,Medium,Active,49,19,30,4,39.25
5642,Jun,13,67,On time,Medium,Inactive,49,10,30,4,40.02
5643,Jan,17,78,Late,Medium,Highly Active,93,16,36,4,51.64
5643,Feb,38,81,Late,High,Highly Active,93,24,36,4,76.15
5643,Mar,23,95,Late,High,Active,93,21,36,4,65.15
5643,Apr,34,86,No Submission,Medium,Highly Active,93,12,36,4,64.32
5643,May,17,73,Late,Low,Active,93,14,36,4,47.66
5643,Jun,30,63,No Submission,Medium,Active,93,19,36,4,56.49
5644,Jan,28,63,Late,Low,Inactive,65,24,28,2,62.39
5644,Feb,24,76,On time,Medium,Highly Active,65,27,28,2,73.37
5644,Mar,27,60,No Submission,Low,Inactive,65,11,28,2,46.51
5644,Apr,31,74,No Submission,Medium,Inactive,65,26,28,2,64.97
5644,May,34,81,On time,Low,Active,65,25,28,2,72.86
5644,Jun,40,60,On time,Low,Highly Active,65,18,28,2,77.06
5645,Jan,25,62,No Submission,Medium,Highly Active,55,30,26,0,64.58
5645,Feb,8,73,No Submission,Low,Inactive,55,29,26,0,49.92
5645,Mar,9,54,No Submission,High,Inactive,55,10,26,0,38.88
5645,Apr,19,74,On time,Medium,Active,55,20,26,0,63.39
5645,May,29,82,On time,Medium,Highly Active,55,20,26,0,72.26
5645,Jun,28,87,No Submission,High,Highly Active,55,11,26,0,60.31
5646,Jan,10,81,No Submission,Medium,Highly Active,54,17,17,3,41.08
5646,Feb,29,99,Late,High,Inactive,54,28,17,3,66.78
5646,Mar,15,92,No Submission,High,Active,54,13,17,3,42.85
5646,Apr,18,73,On time,Low,Highly Active,54,28,17,3,52.32
5646,May,15,94,Late,High,Active,54,25,17,3,50.93
5646,Jun,20,78,Late,High,Active,54,18,17,3,51.15
5647,Jan,30,54,On time,High,Highly Active,70,16,19,5,57.66
5647,Feb,23,62,No Submission,High,Highly Active,70,13,19,5,44.0
5647,Mar,36,57,No Submission,Medium,Active,70,29,19,5,59.09
5647,Apr,19,85,No Submission,Low,Active,70,26,19,5,43.7
5647,May,27,69,Late,Low,Inactive,70,23,19,5,52.84
5647,Jun,8,68,No Submission,Low,Highly Active,70,24,19,5,32.5
5648,Jan,17,54,No Submission,Low,Active,95,23,12,0,51.18
5648,Feb,29,85,Late,High,Highly Active,95,26,12,0,71.81
5648,Mar,28,77,Late,Medium,Active,95,12,12,0,58.38
5648,Apr,34,89,Late,Medium,Active,95,25,12,0,73.43
5648,May,19,92,On time,Medium,Active,95,16,12,0,62.48
5648,Jun,7,78,On time,High,Inactive,95,30,12,0,58.81
5649,Jan,23,71,On time,Medium,Highly Active,93,13,18,1,63.18
5649,Feb,6,87,No Submission,Medium,Inactive,93,13,18,1,32.86
5649,Mar,8,95,No Submission,Low,Active,93,29,18,1,45.94
5649,Apr,18,56,Late,Medium,Active,93,25,18,1,53.2
5649,May,39,86,Late,High,Inactive,93,27,18,1,79.16
5649,Jun,6,90,Late,Medium,Highly Active,93,19,18,1,52.45
5650,Jan,7,90,On time,Low,Highly Active,68,28,36,1,62.33
5650,Feb,19,59,On time,Low,Inactive,68,29,36,1,61.42
5650,Mar,36,51,No Submission,Medium,Active,68,25,36,1,69.1
5650,Apr,33,66,On time,Low,Inactive,68,23,36,1,77.43
5650,May,17,59,On time,High,Inactive,68,30,36,1,68.7
5650,Jun,34,64,On time,Low,Inactive,68,24,36,1,78.19
5651,Jan,37,80,No Submission,Medium,Inactive,75,21,27,2,63.11
5651,Feb,19,75,On time,High,Highly Active,75,19,27,2,65.12
5651,Mar,35,96,No Submission,Medium,Inactive,75,11,27,2,57.98
5651,Apr,14,59,Late,Low,Active,75,25,27,2,54.25
5651,May,10,99,No Submission,Low,Active,75,12,27,2,43.02
5651,Jun,15,82,Late,Low,Inactive,75,19,27,2,48.42
5652,Jan,18,75,On time,Low,Highly Active,60,23,34,4,58.29
5652,Feb,10,92,On time,Medium,Highly Active,60,16,34,4,51.04
5652,Mar,37,82,On time,High,Inactive,60,13,34,4,65.95
5652,Apr,30,75,No Submission,High,Highly Active,60,15,34,4,61.67
5652,May,21,94,No Submission,High,Inactive,60,13,34,4,49.59
5652,Jun,15,88,On time,High,Highly Active,60,19,34,4,57.81
5653,Jan,37,81,No Submission,Medium,Active,84,20,33,5,63.59
5653,Feb,17,76,On time,Medium,Active,84,17,33,5,57.46
5653,Mar,21,61,No Submission,Medium,Highly Active,84,27,33,5,53.98
5653,Apr,40,97,No Submission,Low,Inactive,84,29,33,5,74.28
5653,May,22,72,Late,High,Inactive,84,14,33,5,52.7
5653,Jun,10,59,No Submission,Medium,Highly Active,84,30,33,5,48.07
5654,Jan,37,52,On time,Low,Highly Active,64,26,35,1,79.01
5654,Feb,11,50,On time,High,Inactive,64,25,35,1,56.47
5654,Mar,15,87,No Submission,High,Inactive,64,22,35,1,53.41
5654,Apr,19,83,No Submission,High,Active,64,29,35,1,64.93
5654,May,36,53,On time,High,Highly Active,64,28,35,1,87.92
5654,Jun,26,75,On time,Low,Active,64,30,35,1,72.58
5655,Jan,12,76,No Submission,Medium,Active,72,14,20,1,43.96
5655,Feb,25,82,No Submission,Medium,Active,72,18,20,1,53.04
5655,Mar,24,88,No Submission,Medium,Active,72,13,20,1,55.13
5655,Apr,23,83,No Submission,Low,Highly Active,72,22,20,1,58.38
5655,May,36,100,Late,Medium,Highly Active,72,22,20,1,77.2
5655,Jun,6,54,No Submission,Low,Inactive,72,14,20,1,26.86
5656,Jan,32,89,No Submission,Low,Inactive,40,10,28,2,48.27
5656,Feb,31,54,On time,High,Active,40,28,28,2,72.96
5656,Mar,7,79,Late,Low,Highly Active,40,11,28,2,39.25
5656,Apr,27,71,No Submission,Low,Inactive,40,22,28,2,55.54
5656,May,21,80,No Submission,High,Highly Active,40,20,28,2,55.2
5656,Jun,34,92,Late,Medium,Highly Active,40,28,28,2,77.2
5657,Jan,6,84,On time,High,Highly Active,99,10,10,5,40.96
5657,Feb,13,96,No Submission,High,Highly Active,99,13,10,5,37.44
5657,Mar,26,100,Late,Low,Active,99,13,10,5,51.39
5657,Apr,27,100,On time,Medium,Inactive,99,10,10,5,52.46
5657,May,18,85,Late,Low,Active,99,23,10,5,42.85
5657,Jun,32,89,Late,High,Highly Active,99,29,10,5,66.79
5658,Jan,13,94,Late,Low,Inactive,44,23,31,0,58.16
5658,Feb,38,96,No Submission,Low,Highly Active,44,13,31,0,72.93
5658,Mar,27,91,Late,High,Highly Active,44,21,31,0,74.31
5658,Apr,24,71,No Submission,Medium,Inactive,44,15,31,0,52.99
5658,May,21,92,No Submission,High,Highly Active,44,20,31,0,62.02
5658,Jun,34,90,Late,High,Inactive,44,15,31,0,67.32
5659,Jan,9,50,No Submission,High,Highly Active,98,10,11,1,39.49
5659,Feb,20,54,On time,Medium,Highly Active,98,29,11,1,67.04
5659,Mar,34,78,Late,High,Active,98,12,11,1,59.52
5659,Apr,9,96,Late,High,Inactive,98,25,11,1,53.59
5659,May,17,72,Late,High,Active,98,21,11,1,55.62
5659,Jun,29,69,Late,Medium,Inactive,98,17,11,1,53.98
5660,Jan,13,88,Late,Medium,Highly Active,46,13,40,3,48.05
5660,Feb,23,50,Late,Low,Highly Active,46,29,40,3,61.38
5660,Mar,34,83,No Submission,High,Highly Active,46,23,40,3,73.0
5660,Apr,25,84,Late,Medium,Highly Active,46,28,40,3,73.51
5660,May,37,84,No Submission,Medium,Highly Active,46,26,40,3,75.99
5660,Jun,35,71,Late,Medium,Inactive,46,15,40,3,62.11
5661,Jan,14,100,Late,Low,Active,82,16,10,1,45.89
5661,Feb,28,74,On time,Low,Highly Active,82,17,10,1,63.63
5661,Mar,17,73,Late,Low,Inactive,82,22,10,1,43.42
5661,Apr,38,91,Late,High,Active,82,25,10,1,72.15
5661,May,34,98,On time,Low,Inactive,82,20,10,1,63.87
5661,Jun,36,65,Late,High,Active,82,26,10,1,74.17
5662,Jan,7,79,On time,Medium,Highly Active,97,22,17,0,58.77
5662,Feb,34,70,No Submission,Medium,Active,97,14,17,0,64.05
5662,Mar,40,67,On time,Low,Inactive,97,19,17,0,75.54
5662,Apr,35,77,No Submission,Medium,Active,97,15,17,0,64.6
5662,May,35,100,No Submission,Medium,Active,97,18,17,0,65.48
5662,Jun,40,87,On time,Low,Active,97,23,17,0,78.9
5663,Jan,28,70,No Submission,Medium,Active,49,17,15,1,55.47
5663,Feb,14,52,No Submission,Medium,Highly Active,49,28,15,1,43.51
5663,Mar,23,56,No Submission,High,Inactive,49,30,15,1,57.87
5663,Apr,9,52,No Submission,High,Active,49,24,15,1,43.13
5663,May,28,87,Late,High,Highly Active,49,28,15,1,72.02
5663,Jun,19,76,Late,Low,Inactive,49,21,15,1,49.28
5664,Jan,11,96,No Submission,Low,Active,71,18,10,2,37.87
5664,Feb,28,60,No Submission,Medium,Inactive,71,30,10,2,50.57
5664,Mar,38,81,Late,Low,Active,71,25,10,2,63.42
5664,Apr,19,57,On time,Low,Inactive,71,27,10,2,50.42
5664,May,12,65,On time,Low,Highly Active,71,15,10,2,42.29
5664,Jun,14,52,On time,Low,Inactive,71,11,10,2,36.88
5665,Jan,22,66,On time,Medium,Inactive,91,20,24,0,65.11
5665,Feb,20,89,No Submission,Medium,Highly Active,91,17,24,0,58.47
5665,Mar,7,78,On time,Low,Active,91,18,24,0,55.23
5665,Apr,12,57,On time,High,Highly Active,91,20,24,0,57.53
5665,May,37,52,Late,Medium,Active,91,15,24,0,71.02
5665,Jun,37,83,On time,Medium,Active,91,17,24,0,81.16
5666,Jan,25,68,Late,Low,Highly Active,75,22,19,0,60.33
5666,Feb,5,52,No Submission,Low,Highly Active,75,29,19,0,40.25
5666,Mar,30,100,On time,Low,Highly Active,75,27,19,0,75.79
5666,Apr,6,50,No Submission,Medium,Inactive,75,23,19,0,36.01
5666,May,22,85,On time,Low,Highly Active,75,14,19,0,58.15
5666,Jun,11,62,Late,Medium,Active,75,10,19,0,39.05
5667,Jan,28,70,Late,Medium,Highly Active,61,13,36,2,62.84
5667,Feb,21,63,Late,Low,Inactive,61,30,36,2,58.28
5667,Mar,8,59,No Submission,Low,Inactive,61,27,36,2,39.78
5667,Apr,15,82,Late,Medium,Inactive,61,13,36,2,50.49
5667,May,37,66,Late,High,Inactive,61,23,36,2,76.98
5667,Jun,19,59,Late,Low,Active,61,12,36,2,53.03
5668,Jan,22,91,Late,High,Inactive,75,28,36,4,62.49
5668,Feb,30,79,Late,Low,Inactive,75,18,36,4,57.31
5668,Mar,37,70,On time,High,Inactive,75,12,36,4,72.11
5668,Apr,31,100,No Submission,High,Inactive,75,25,36,4,67.62
5668,May,14,90,On time,High,Highly Active,75,26,36,4,66.73
5668,Jun,16,79,No Submission,Medium,Active,75,21,36,4,50.33
5669,Jan,36,85,On time,High,Highly Active,63,30,17,3,79.49
5669,Feb,27,67,On time,High,Highly Active,63,23,17,3,63.28
5669,Mar,34,66,On time,High,Active,63,17,17,3,61.25
5669,Apr,18,85,Late,High,Inactive,63,22,17,3,52.74
5669,May,25,78,On time,Medium,Highly Active,63,15,17,3,60.09
5669,Jun,11,78,On time,High,Active,63,18,17,3,44.13
5670,Jan,24,51,No Submission,Medium,Active,77,15,19,1,48.75
5670,Feb,39,80,Late,Medium,Inactive,77,23,19,1,74.98
5670,Mar,26,51,Late,Medium,Inactive,77,15,19,1,54.17
5670,Apr,5,89,On time,Medium,Highly Active,77,10,19,1,45.85
5670,May,34,59,No Submission,Low,Inactive,77,17,19,1,52.31
5670,Jun,36,67,No Submission,High,Active,77,20,19,1,67.1
5671,Jan,23,56,No Submission,High,Active,54,14,38,3,56.15
5671,Feb,38,82,No Submission,Medium,Highly Active,54,23,38,3,70.75
5671,Mar,39,59,On time,Low,Active,54,23,38,3,73.88
5671,Apr,6,83,No Submission,High,Active,54,19,38,3,47.89
5671,May,26,91,Late,Medium,Highly Active,54,16,38,3,62.09
5671,Jun,29,99,Late,Low,Inactive,54,22,38,3,61.65
5672,Jan,32,79,No Submission,High,Active,57,30,31,0,78.3
5672,Feb,15,84,Late,Low,Highly Active,57,29,31,0,65.68
5672,Mar,28,88,Late,Medium,Highly Active,57,17,31,0,68.14
5672,Apr,32,56,No Submission,High,Inactive,57,15,31,0,61.29
5672,May,15,54,On time,Medium,Active,57,16,31,0,58.24
5672,Jun,40,54,No Submission,Medium,Inactive,57,15,31,0,65.61
5673,Jan,21,50,Late,High,Highly Active,60,13,14,1,47.93
5673,Feb,24,90,No Submission,Low,Inactive,60,27,14,1,53.33
5673,Mar,11,74,Late,Medium,Inactive,60,26,14,1,46.05
5673,Apr,30,81,Late,High,Inactive,60,25,14,1,65.87
5673,May,20,92,Late,Medium,Highly Active,60,27,14,1,57.45
5673,Jun,11,88,No Submission,Low,Highly Active,60,26,14,1,42.55
5674,Jan,19,96,No Submission,Low,Inactive,82,29,32,5,50.61
5674,Feb,23,72,No Submission,Medium,Highly Active,82,20,32,5,49.48
5674,Mar,16,65,Late,Low,Highly Active,82,16,32,5,43.5
5674,Apr,20,54,On time,Medium,Highly Active,82,26,32,5,59.79
5674,May,11,74,Late,Medium,Highly Active,82,10,32,5,39.05
5674,Jun,25,51,No Submission,High,Highly Active,82,16,32,5,50.87
5675,Jan,36,60,On time,Medium,Inactive,88,22,19,3,65.14
5675,Feb,36,81,No Submission,Low,Active,88,15,19,3,59.13
5675,Mar,34,87,No Submission,Low,Active,88,13,19,3,53.79
5675,Apr,8,54,Late,High,Highly Active,88,18,19,3,42.08
5675,May,27,77,No Submission,High,Highly Active,88,24,19,3,63.38
5675,Jun,13,96,No Submission,Low,Inactive,88,18,19,3,44.05
5676,Jan,15,99,Late,Medium,Highly Active,82,20,34,5,56.28
5676,Feb,27,93,No Submission,Medium,Inactive,82,24,34,5,57.44
5676,Mar,18,63,Late,Low,Highly Active,82,10,34,5,44.54
5676,Apr,5,56,No Submission,Low,Highly Active,82,11,34,5,27.83
5676,May,26,91,No Submission,Low,Inactive,82,12,34,5,49.17
5676,Jun,5,81,On time,High,Highly Active,82,28,34,5,59.21
5677,Jan,10,88,On time,Low,Highly Active,59,24,22,2,55.33
5677,Feb,21,53,On time,High,Highly Active,59,23,22,2,58.25
5677,Mar,13,74,On time,Low,Active,59,24,22,2,54.1
5677,Apr,40,54,Late,High,Highly Active,59,26,22,2,77.92
5677,May,23,62,On time,High,Highly Active,59,19,22,2,63.69
5677,Jun,5,52,No Submission,Medium,Active,59,28,22,2,37.49
5678,Jan,36,60,Late,Low,Highly Active,78,16,12,5,52.86
5678,Feb,21,85,No Submission,Low,Active,78,11,12,5,36.26
5678,Mar,5,70,Late,High,Inactive,78,10,12,5,29.16
5678,Apr,29,94,No Submission,Medium,Inactive,78,24,12,5,47.3
5678,May,29,88,On time,Medium,Highly Active,78,26,12,5,64.97
5678,Jun,5,59,No Submission,High,Highly Active,78,21,12,5,31.57
5679,Jan,15,63,Late,Low,Inactive,98,12,25,1,44.88
5679,Feb,25,67,Late,High,Highly Active,98,25,25,1,67.39
5679,Mar,36,62,No Submission,High,Inactive,98,18,25,1,65.87
5679,Apr,10,51,No Submission,High,Inactive,98,28,25,1,49.26
5679,May,33,57,On time,Low,Highly Active,98,30,25,1,82.04
5679,Jun,25,78,On time,High,Highly Active,98,11,25,1,69.78
5680,Jan,14,83,Late,Low,Inactive,69,20,19,1,48.89
5680,Feb,31,60,No Submission,High,Inactive,69,24,19,1,61.01
5680,Mar,21,84,No Submission,Medium,Highly Active,69,16,19,1,52.28
5680,Apr,33,82,On time,High,Highly Active,69,27,19,1,76.71
5680,May,18,65,Late,Low,Highly Active,69,10,19,1,44.56
5680,Jun,39,97,Late,High,Inactive,69,15,19,1,72.68
5681,Jan,23,85,On time,High,Highly Active,42,23,13,1,62.0
5681,Feb,6,58,No Submission,Medium,Active,42,18,13,1,35.2
5681,Mar,16,56,On time,Low,Highly Active,42,23,13,1,51.25
5681,Apr,18,94,No Submission,Low,Highly Active,42,25,13,1,48.42
5681,May,32,52,On time,Low,Inactive,42,21,13,1,54.15
5681,Jun,39,68,On time,Low,Inactive,42,24,13,1,64.46
5682,Jan,37,75,No Submission,Low,Inactive,60,29,11,5,57.11
5682,Feb,6,62,On time,Low,Inactive,60,14,11,5,25.63
5682,Mar,35,92,No Submission,High,Highly Active,60,15,11,5,51.75
5682,Apr,25,99,On time,Low,Active,60,20,11,5,54.5
5682,May,30,99,No Submission,High,Inactive,60,13,11,5,47.45
5682,Jun,10,98,Late,Low,Highly Active,60,24,11,5,36.14
5683,Jan,18,51,Late,Low,Active,84,21,39,3,51.42
5683,Feb,33,68,No Submission,Medium,Highly Active,84,24,39,3,71.09
5683,Mar,18,71,Late,High,Inactive,84,18,39,3,56.85
5683,Apr,21,90,No Submission,Low,Inactive,84,28,39,3,60.47
5683,May,9,98,On time,Medium,Highly Active,84,28,39,3,61.89
5683,Jun,17,80,Late,High,Inactive,84,28,39,3,65.9
