Student_ID,Month,Hours_Studied,Attendance,Previous_Scores,Test_Score,Project_Marks,Submission_Timeliness,Participation,Extra_C,Backlogs,Exam_Score,engagement_feature,risk_feature,balance_feature,activeness_feature
5783,May,8,65,82,30,12,10,0,10,3,47.65,3.25,-2.2,6.0,5.0
5783,Jun,6,65,82,18,12,-10,10,0,3,35.04,8.25,-2.2,-4.25,5.0
5784,Jan,27,70,43,20,13,10,5,0,4,48.45,6.0,3.7,8.38,2.5
5784,Feb,18,55,43,15,13,-10,0,0,4,27.61,2.75,3.7,-2.75,0.0
5784,Mar,25,66,43,17,13,10,0,0,4,43.68,3.3,3.7,8.12,0.0
5784,Apr,37,53,43,29,13,0,10,0,4,60.76,7.65,3.7,4.62,5.0
5784,May,13,82,43,20,13,0,5,10,4,41.61,6.6,3.7,1.62,7.5
5784,Jun,15,76,43,23,13,0,0,10,4,43.84,3.8,3.7,1.88,5.0
5785,Jan,7,74,75,29,27,10,5,10,2,56.13,6.2,-3.5,5.88,7.5
5785,Feb,12,79,75,20,27,0,0,5,2,49.77,3.95,-3.5,1.5,2.5
5785,Mar,8,69,75,15,27,10,10,5,2,46.39,8.45,-3.5,6.0,7.5
5785,Apr,26,61,75,22,27,10,5,5,2,62.13,5.55,-3.5,8.25,5.0
5785,May,15,100,75,17,27,-10,5,10,2,51.99,7.5,-3.5,-3.12,7.5
5785,Jun,33,66,75,23,27,10,0,10,2,69.55,3.3,-3.5,9.12,5.0
5786,Jan,22,57,63,13,21,10,10,10,0,58.67,7.85,-6.3,7.75,10.0
5786,Feb,39,63,63,17,21,0,5,5,0,72.95,5.65,-6.3,4.88,5.0
5786,Mar,34,100,63,15,21,10,5,0,0,72.92,7.5,-6.3,9.25,2.5
5786,Apr,20,64,63,27,21,10,0,10,0,66.02,3.2,-6.3,7.5,5.0
5786,May,11,99,63,14,21,-10,5,5,0,48.29,7.45,-6.3,-3.62,5.0
5786,Jun,34,98,63,15,21,10,5,10,0,74.35,7.4,-6.3,9.25,7.5
5787,Jan,12,84,93,21,18,0,0,5,2,46.29,4.2,-5.3,1.5,2.5
5787,Feb,25,95,93,20,18,-10,0,0,2,54.12,4.75,-5.3,-1.88,0.0
5787,Mar,16,60,93,12,18,10,0,0,2,43.15,3.0,-5.3,7.0,0.0
5787,Apr,19,55,93,11,18,10,10,0,2,50.84,7.75,-5.3,7.38,5.0
5787,May,25,58,93,29,18,0,0,5,2,58.17,2.9,-5.3,3.12,2.5
5787,Jun,7,75,93,23,18,0,0,5,2,40.34,3.75,-5.3,0.88,2.5
5788,Jan,28,90,60,23,31,0,10,5,4,67.63,9.5,2.0,3.5,7.5
5788,Feb,39,69,60,18,31,10,5,0,4,65.41,5.95,2.0,9.88,2.5
5788,Mar,38,87,60,27,31,0,5,0,4,68.52,6.85,2.0,4.75,2.5
5788,Apr,38,73,60,12,31,-10,0,0,4,55.8,3.65,2.0,-0.25,0.0
5788,May,23,73,60,23,31,10,0,10,4,59.41,3.65,2.0,7.88,5.0
5788,Jun,39,97,60,12,31,0,10,5,4,71.92,9.85,2.0,4.88,7.5
5789,Jan,40,99,57,30,32,-10,10,10,2,82.11,9.95,-1.7,0.0,10.0
5789,Feb,38,61,57,26,32,-10,0,0,2,68.11,3.05,-1.7,-0.25,0.0
5789,Mar,7,94,57,12,32,10,0,0,2,43.9,4.7,-1.7,5.88,0.0
5789,Apr,38,59,57,12,32,0,0,10,2,64.29,2.95,-1.7,4.75,5.0
5789,May,17,63,57,20,32,0,0,0,2,48.94,3.15,-1.7,2.12,0.0
5789,Jun,14,50,57,21,32,-10,5,0,2,44.51,5.0,-1.7,-3.25,2.5
5790,Jan,9,93,53,20,29,10,10,0,3,48.78,9.65,0.7,6.12,5.0
5790,Feb,36,83,53,29,29,-10,0,10,3,68.11,4.15,0.7,-0.5,5.0
5790,Mar,35,51,53,27,29,10,0,10,3,69.5,2.55,0.7,9.38,5.0
5790,Apr,26,56,53,13,29,0,10,10,3,58.15,7.8,0.7,3.25,10.0
5790,May,17,96,53,17,29,-10,0,10,3,45.11,4.8,0.7,-2.88,5.0
5790,Jun,11,78,53,27,29,0,10,10,3,53.35,8.9,0.7,1.38,10.0
5791,Jan,26,73,72,17,25,0,0,0,3,53.35,3.65,-1.2,3.25,0.0
5791,Feb,23,59,72,19,25,-10,10,0,3,49.38,7.95,-1.2,-2.12,5.0
5791,Mar,17,89,72,15,25,10,5,0,3,48.95,6.95,-1.2,7.12,2.5
5791,Apr,27,81,72,14,25,-10,5,5,3,52.28,6.55,-1.2,-1.62,5.0
5791,May,33,94,72,20,25,0,10,5,3,64.8,9.7,-1.2,4.12,7.5
5791,Jun,31,67,72,20,25,-10,10,5,3,62.63,8.35,-1.2,-1.12,7.5
5792,Jan,17,68,69,12,39,-10,0,5,5,43.34,3.4,3.1,-2.88,2.5
5792,Feb,11,75,69,15,39,10,5,0,5,44.57,6.25,3.1,6.38,2.5
5792,Mar,18,56,69,22,39,0,10,5,5,55.53,7.8,3.1,2.25,7.5
5792,Apr,14,56,69,13,39,-10,5,5,5,36.24,5.3,3.1,-3.25,5.0
5792,May,40,86,69,29,39,0,0,0,5,72.19,4.3,3.1,5.0,0.0
5792,Jun,11,50,69,27,39,0,5,5,5,48.47,5.0,3.1,1.38,5.0
5793,Jan,6,90,58,14,19,-10,10,5,0,44.11,9.5,-5.8,-4.25,7.5
5793,Feb,9,98,58,17,19,-10,0,5,0,44.88,4.9,-5.8,-3.88,2.5
5793,Mar,6,54,58,21,19,10,5,0,0,43.6,5.2,-5.8,5.75,2.5
5793,Apr,6,50,58,28,19,10,0,10,0,49.78,2.5,-5.8,5.75,5.0
5793,May,29,62,58,13,19,10,0,5,0,60.58,3.1,-5.8,8.62,2.5
5793,Jun,37,77,58,30,19,10,10,10,0,80.9,8.85,-5.8,9.62,10.0
5794,Jan,23,58,100,15,11,0,0,5,0,49.64,2.9,-10.0,2.88,2.5
5794,Feb,20,57,100,10,11,-10,10,10,0,45.25,7.85,-10.0,-2.5,10.0
5794,Mar,34,50,100,14,11,10,10,10,0,73.16,7.5,-10.0,9.25,10.0
5794,Apr,19,89,100,30,11,0,10,10,0,67.2,9.45,-10.0,2.38,10.0
5794,May,17,83,100,11,11,0,0,10,0,48.28,4.15,-10.0,2.12,5.0
5794,Jun,16,96,100,23,11,-10,5,10,0,52.86,7.3,-10.0,-3.0,7.5
5795,Jan,21,72,94,28,22,10,5,0,4,60.04,6.1,-1.4,7.62,2.5
5795,Feb,30,96,94,25,22,-10,5,10,4,64.09,7.3,-1.4,-1.25,7.5
5795,Mar,19,68,94,11,22,0,10,0,4,45.06,8.4,-1.4,2.38,5.0
5795,Apr,10,83,94,29,22,-10,10,5,4,46.76,9.15,-1.4,-3.75,7.5
5795,May,30,84,94,25,22,-10,10,5,4,59.3,9.2,-1.4,-1.25,7.5
5795,Jun,7,55,94,15,22,10,10,10,4,41.43,7.75,-1.4,5.88,10.0
5796,Jan,5,73,68,20,25,-10,10,10,2,40.37,8.65,-2.8,-4.38,10.0
5796,Feb,19,53,68,19,25,-10,5,0,2,47.17,5.15,-2.8,-2.62,2.5
5796,Mar,32,52,68,13,25,10,10,5,2,63.27,7.6,-2.8,9.0,7.5
5796,Apr,5,61,68,20,25,0,10,0,2,44.99,8.05,-2.8,0.62,5.0
5796,May,13,71,68,21,25,0,5,5,2,47.57,6.05,-2.8,1.62,5.0
5796,Jun,22,82,68,12,25,-10,5,5,2,50.01,6.6,-2.8,-2.25,5.0
5797,Jan,23,79,80,16,15,0,0,5,1,49.48,3.95,-6.0,2.88,2.5
5797,Feb,36,97,80,19,15,10,0,0,1,71.4,4.85,-6.0,9.5,0.0
5797,Mar,29,92,80,21,15,0,0,0,1,63.1,4.6,-6.0,3.62,0.0
5797,Apr,10,64,80,18,15,0,10,5,1,49.79,8.2,-6.0,1.25,7.5
5797,May,37,92,80,27,15,0,5,0,1,71.33,7.1,-6.0,4.62,2.5
5797,Jun,31,52,80,30,15,0,0,5,1,61.11,2.6,-6.0,3.88,2.5
5798,Jan,23,54,92,18,39,10,10,0,1,66.72,7.7,-7.2,7.88,5.0
5798,Feb,38,88,92,10,39,-10,10,10,1,75.59,9.4,-7.2,-0.25,10.0
5798,Mar,35,81,92,15,39,0,10,5,1,76.45,9.05,-7.2,4.38,7.5
5798,Apr,8,60,92,23,39,10,10,5,1,62.61,8.0,-7.2,6.0,7.5
5798,May,29,89,92,11,39,10,5,10,1,78.76,6.95,-7.2,8.62,7.5
5798,Jun,29,88,92,10,39,0,10,0,1,69.25,9.4,-7.2,3.62,5.0
5799,Jan,7,72,72,13,10,0,0,5,3,29.49,3.6,-1.2,0.88,2.5
5799,Feb,26,97,72,13,10,0,5,10,3,56.04,7.35,-1.2,3.25,7.5
5799,Mar,24,74,72,10,10,0,5,0,3,41.36,6.2,-1.2,3.0,2.5
5799,Apr,11,91,72,20,10,-10,0,5,3,33.9,4.55,-1.2,-3.62,2.5
5799,May,14,94,72,22,10,0,10,5,3,51.87,9.7,-1.2,1.75,7.5
5799,Jun,39,76,72,12,10,10,0,0,3,55.94,3.8,-1.2,9.88,0.0
5800,Jan,16,52,86,10,21,-10,5,0,2,36.29,5.1,-4.6,-3.0,2.5
5800,Feb,16,53,86,19,21,10,5,0,2,48.54,5.15,-4.6,7.0,2.5
5800,Mar,39,65,86,28,21,-10,0,10,2,71.34,3.25,-4.6,-0.12,5.0
5800,Apr,21,97,86,17,21,-10,5,0,2,49.51,7.35,-4.6,-2.38,2.5
5800,May,34,93,86,24,21,-10,10,0,2,66.55,9.65,-4.6,-0.75,5.0
5800,Jun,16,85,86,26,21,10,0,0,2,59.59,4.25,-4.6,7.0,0.0
5801,Jan,8,99,85,27,19,10,0,10,0,61.33,4.95,-8.5,6.0,5.0
5801,Feb,8,68,85,10,19,-10,0,5,0,38.34,3.4,-8.5,-4.0,2.5
5801,Mar,19,97,85,25,19,0,10,0,0,63.18,9.85,-8.5,2.38,5.0
5801,Apr,23,55,85,11,19,-10,10,5,0,54.02,7.75,-8.5,-2.12,7.5
5801,May,35,69,85,16,19,-10,10,5,0,63.6,8.45,-8.5,-0.62,7.5
5801,Jun,30,72,85,18,19,0,0,0,0,63.96,3.6,-8.5,3.75,0.0
5802,Jan,34,64,87,18,40,10,10,0,1,82.2,8.2,-6.7,9.25,5.0
5802,Feb,39,52,87,29,40,10,10,5,1,87.85,7.6,-6.7,9.88,7.5
5802,Mar,11,81,87,27,40,10,5,5,1,67.85,6.55,-6.7,6.38,5.0
5802,Apr,13,72,87,23,40,-10,10,10,1,60.47,8.6,-6.7,-3.38,10.0
5802,May,16,91,87,20,40,-10,10,5,1,64.78,9.55,-6.7,-3.0,7.5
5802,Jun,22,97,87,13,40,-10,5,5,1,58.54,7.35,-6.7,-2.25,5.0
5803,Jan,12,77,88,10,22,-10,0,0,1,39.87,3.85,-6.8,-3.5,0.0
5803,Feb,17,54,88,11,22,-10,10,0,1,43.56,7.7,-6.8,-2.88,5.0
5803,Mar,13,97,88,21,22,10,5,10,1,65.62,7.35,-6.8,6.62,7.5
5803,Apr,28,50,88,29,22,-10,5,0,1,62.8,5.0,-6.8,-1.5,2.5
5803,May,32,54,88,27,22,10,5,5,1,76.43,5.2,-6.8,9.0,5.0
5803,Jun,23,80,88,15,22,-10,5,5,1,49.95,6.5,-6.8,-2.12,5.0
5804,Jan,39,55,87,27,39,0,0,5,3,78.83,2.75,-2.7,4.88,2.5
5804,Feb,32,69,87,19,39,-10,10,10,3,69.93,8.45,-2.7,-1.0,10.0
5804,Mar,24,78,87,18,39,-10,10,10,3,62.17,8.9,-2.7,-2.0,10.0
5804,Apr,24,65,87,25,39,0,5,5,3,62.88,5.75,-2.7,3.0,5.0
5804,May,29,63,87,19,39,-10,5,0,3,62.88,5.65,-2.7,-1.38,2.5
5804,Jun,14,56,87,18,39,0,5,0,3,48.23,5.3,-2.7,1.75,2.5
5805,Jan,12,70,84,28,38,-10,0,0,0,59.05,3.5,-8.4,-3.5,0.0
5805,Feb,17,55,84,15,38,10,5,0,0,59.3,5.25,-8.4,7.12,2.5
5805,Mar,33,64,84,28,38,10,0,0,0,79.54,3.2,-8.4,9.12,0.0
5805,Apr,15,61,84,14,38,10,0,0,0,53.21,3.05,-8.4,6.88,0.0
5805,May,17,94,84,11,38,-10,10,5,0,61.86,9.7,-8.4,-2.88,7.5
5805,Jun,10,61,84,26,38,0,5,0,0,55.4,5.55,-8.4,1.25,2.5
5806,Jan,8,75,65,14,20,10,10,5,2,43.39,8.75,-2.5,6.0,7.5
5806,Feb,16,84,65,17,20,-10,0,10,2,41.29,4.2,-2.5,-3.0,5.0
5806,Mar,12,71,65,28,20,-10,5,0,2,45.33,6.05,-2.5,-3.5,2.5
5806,Apr,29,53,65,14,20,0,5,0,2,50.34,5.15,-2.5,3.62,2.5
5806,May,20,98,65,11,20,10,10,10,2,60.57,9.9,-2.5,7.5,10.0
5806,Jun,32,66,65,21,20,-10,10,10,2,62.61,8.3,-2.5,-1.0,10.0
5807,Jan,37,71,73,19,37,-10,10,0,2,68.24,8.55,-3.3,-0.38,5.0
5807,Feb,6,95,73,26,37,10,5,10,2,62.94,7.25,-3.3,5.75,7.5
5807,Mar,30,100,73,10,37,10,10,0,2,70.06,10.0,-3.3,8.75,5.0
5807,Apr,9,89,73,28,37,-10,5,10,2,58.14,6.95,-3.3,-3.88,7.5
5807,May,10,60,73,25,37,0,10,5,2,53.58,8.0,-3.3,1.25,7.5
5807,Jun,25,65,73,29,37,0,10,10,2,70.81,8.25,-3.3,3.12,10.0
5808,Jan,5,51,76,30,35,0,5,0,2,50.97,5.05,-3.6,0.62,2.5
5808,Feb,36,51,76,24,35,-10,5,10,2,67.34,5.05,-3.6,-0.5,7.5
5808,Mar,26,58,76,22,35,0,10,10,2,66.36,7.9,-3.6,3.25,10.0
5808,Apr,19,69,76,20,35,0,10,0,2,56.82,8.45,-3.6,2.38,5.0
5808,May,15,55,76,18,35,10,0,10,2,54.59,2.75,-3.6,6.88,5.0
5808,Jun,10,90,76,26,35,0,0,10,2,54.07,4.5,-3.6,1.25,5.0
5809,Jan,5,78,70,17,16,-10,10,10,0,40.65,8.9,-7.0,-4.38,10.0
5809,Feb,39,50,70,26,16,10,5,0,0,76.66,5.0,-7.0,9.88,2.5
5809,Mar,15,59,70,30,16,0,0,5,0,53.49,2.95,-7.0,1.88,2.5
5809,Apr,29,89,70,11,16,10,5,10,0,62.71,6.95,-7.0,8.62,7.5
5809,May,11,71,70,29,16,0,5,5,0,52.31,6.05,-7.0,1.38,5.0
5809,Jun,27,58,70,15,16,10,0,0,0,55.4,2.9,-7.0,8.38,0.0
5810,Jan,30,98,65,30,10,10,5,5,1,72.64,7.4,-4.5,8.75,5.0
5810,Feb,12,81,65,11,10,0,0,0,1,37.27,4.05,-4.5,1.5,0.0
5810,Mar,37,99,65,27,10,0,10,10,1,80.29,9.95,-4.5,4.62,10.0
5810,Apr,37,53,65,14,10,10,10,0,1,61.37,7.65,-4.5,9.62,5.0
5810,May,33,57,65,10,10,10,10,10,1,63.13,7.85,-4.5,9.12,10.0
5810,Jun,23,86,65,22,10,0,5,10,1,56.7,6.8,-4.5,2.88,7.5
5811,Jan,16,98,41,29,25,-10,10,5,1,56.42,9.9,-2.1,-3.0,7.5
5811,Feb,16,68,41,22,25,0,0,10,1,54.67,3.4,-2.1,2.0,5.0
5811,Mar,32,53,41,17,25,0,0,10,1,59.41,2.65,-2.1,4.0,5.0
5811,Apr,10,57,41,25,25,0,0,0,1,43.76,2.85,-2.1,1.25,0.0
5811,May,32,93,41,24,25,10,5,5,1,75.94,7.15,-2.1,9.0,5.0
5811,Jun,11,77,41,10,25,10,10,0,1,44.24,8.85,-2.1,6.38,5.0
5812,Jan,21,53,98,24,14,0,5,10,0,57.17,5.15,-9.8,2.62,7.5
5812,Feb,19,79,98,27,14,0,10,10,0,67.97,8.95,-9.8,2.38,10.0
5812,Mar,11,51,98,13,14,-10,5,10,0,38.67,5.05,-9.8,-3.62,7.5
5812,Apr,16,58,98,13,14,-10,10,0,0,44.82,7.9,-9.8,-3.0,5.0
5812,May,9,92,98,18,14,0,10,0,0,50.96,9.6,-9.8,1.12,5.0
5812,Jun,33,83,98,13,14,10,0,0,0,66.39,4.15,-9.8,9.12,0.0
5813,Jan,28,63,64,22,30,10,10,5,5,63.49,8.15,3.6,8.5,7.5
5813,Feb,5,70,64,11,30,0,5,0,5,31.05,6.0,3.6,0.62,2.5
5813,Mar,9,92,64,21,30,0,5,5,5,42.25,7.1,3.6,1.12,5.0
5813,Apr,32,87,64,22,30,-10,5,5,5,60.16,6.85,3.6,-1.0,5.0
5813,May,15,63,64,26,30,0,10,0,5,51.28,8.15,3.6,1.88,5.0
5813,Jun,27,84,64,23,30,0,0,10,5,59.51,4.2,3.6,3.38,5.0
5814,Jan,12,83,72,23,35,-10,10,0,1,55.97,9.15,-5.2,-3.5,5.0
5814,Feb,31,68,72,15,35,-10,5,5,1,61.38,5.9,-5.2,-1.12,5.0
5814,Mar,10,80,72,17,35,-10,0,10,1,47.69,4.0,-5.2,-3.75,5.0
5814,Apr,36,74,72,15,35,0,10,5,1,72.25,8.7,-5.2,4.5,7.5
5814,May,21,87,72,11,35,-10,5,0,1,55.53,6.85,-5.2,-2.38,2.5
5814,Jun,11,70,72,15,35,0,10,10,1,51.0,8.5,-5.2,1.38,10.0
5815,Jan,19,72,98,15,27,0,10,0,3,54.45,8.6,-3.8,2.38,5.0
5815,Feb,40,61,98,30,27,10,0,5,3,80.84,3.05,-3.8,10.0,2.5
5815,Mar,8,99,98,11,27,0,10,10,3,47.09,9.95,-3.8,1.0,10.0
5815,Apr,24,82,98,27,27,0,0,5,3,61.49,4.1,-3.8,3.0,2.5
5815,May,34,80,98,16,27,0,5,10,3,70.44,6.5,-3.8,4.25,7.5
5815,Jun,12,94,98,21,27,-10,10,5,3,49.54,9.7,-3.8,-3.5,7.5
5816,Jan,27,99,55,22,36,0,10,5,2,73.04,9.95,-1.5,3.38,7.5
5816,Feb,7,69,55,16,36,-10,10,0,2,43.52,8.45,-1.5,-4.12,5.0
5816,Mar,15,83,55,25,36,-10,10,0,2,54.99,9.15,-1.5,-3.12,5.0
5816,Apr,36,58,55,14,36,10,0,5,2,69.78,2.9,-1.5,9.5,2.5
5816,May,7,52,55,30,36,10,0,5,2,54.93,2.6,-1.5,5.88,2.5
5816,Jun,40,93,55,20,36,0,0,0,2,72.49,4.65,-1.5,5.0,0.0
5817,Jan,26,57,57,30,38,0,10,0,0,75.86,7.85,-5.7,3.25,5.0
5817,Feb,29,90,57,19,38,0,10,5,0,73.35,9.5,-5.7,3.62,7.5
5817,Mar,12,73,57,18,38,-10,0,5,0,51.3,3.65,-5.7,-3.5,2.5
5817,Apr,28,65,57,19,38,0,0,5,0,64.24,3.25,-5.7,3.5,2.5
5817,May,27,92,57,25,38,-10,10,10,0,76.88,9.6,-5.7,-1.62,10.0
5817,Jun,12,55,57,21,38,10,10,0,0,60.91,7.75,-5.7,6.5,5.0
5818,Jan,17,60,44,17,27,0,10,0,3,48.66,8.0,1.6,2.12,5.0
5818,Feb,21,72,44,30,27,10,0,0,3,57.14,3.6,1.6,7.62,0.0
5818,Mar,14,88,44,20,27,0,0,5,3,47.08,4.4,1.6,1.75,2.5
5818,Apr,10,91,44,11,27,-10,10,0,3,33.32,9.55,1.6,-3.75,5.0
5818,May,40,68,44,16,27,10,5,0,3,66.86,5.9,1.6,10.0,2.5
5818,Jun,29,99,44,25,27,0,0,5,3,63.68,4.95,1.6,3.62,2.5
5819,Jan,28,55,62,20,34,-10,0,10,4,52.66,2.75,1.8,-1.5,5.0
5819,Feb,32,70,62,22,34,0,5,10,4,68.22,6.0,1.8,4.0,7.5
5819,Mar,18,76,62,14,34,10,0,10,4,55.91,3.8,1.8,7.25,5.0
5819,Apr,14,80,62,10,34,-10,0,0,4,38.13,4.0,1.8,-3.25,0.0
5819,May,9,67,62,17,34,0,10,5,4,41.92,8.35,1.8,1.12,7.5
5819,Jun,12,69,62,18,34,-10,0,0,4,34.31,3.45,1.8,-3.5,0.0
5820,Jan,13,98,74,22,15,0,10,10,5,46.89,9.9,2.6,1.62,10.0
5820,Feb,25,53,74,15,15,0,5,10,5,44.76,5.15,2.6,3.12,7.5
5820,Mar,18,56,74,23,15,0,5,0,5,42.88,5.3,2.6,2.25,2.5
5820,Apr,40,100,74,24,15,0,5,0,5,66.8,7.5,2.6,5.0,2.5
5820,May,21,73,74,21,15,-10,10,0,5,46.45,8.65,2.6,-2.38,5.0
5820,Jun,8,78,74,10,15,-10,0,10,5,23.32,3.9,2.6,-4.0,5.0
5821,Jan,24,98,43,13,36,10,10,10,0,69.09,9.9,-4.3,8.0,10.0
5821,Feb,15,69,43,10,36,-10,5,0,0,47.55,5.95,-4.3,-3.12,2.5
5821,Mar,27,59,43,23,36,-10,10,10,0,71.19,7.95,-4.3,-1.62,10.0
5821,Apr,23,53,43,11,36,0,10,5,0,56.08,7.65,-4.3,2.88,7.5
5821,May,32,78,43,16,36,-10,0,10,0,62.11,3.9,-4.3,-1.0,5.0
5821,Jun,29,63,43,17,36,10,10,5,0,70.62,8.15,-4.3,8.62,7.5
5822,Jan,33,87,56,28,18,0,5,0,1,67.23,6.85,-3.6,4.12,2.5
5822,Feb,13,75,56,18,18,10,5,5,1,53.67,6.25,-3.6,6.62,5.0
5822,Mar,37,89,56,16,18,0,10,5,1,67.41,9.45,-3.6,4.62,7.5
5822,Apr,37,58,56,15,18,0,5,10,1,65.49,5.4,-3.6,4.62,7.5
5822,May,10,71,56,13,18,10,10,10,1,46.37,8.55,-3.6,6.25,10.0
5822,Jun,17,61,56,13,18,0,10,10,1,48.31,8.05,-3.6,2.12,10.0
5823,Jan,26,58,44,19,29,0,0,0,3,54.72,2.9,1.6,3.25,0.0
5823,Feb,36,99,44,25,29,-10,5,0,3,67.64,7.45,1.6,-0.5,2.5
5823,Mar,34,58,44,14,29,-10,0,10,3,56.81,2.9,1.6,-0.75,5.0
5823,Apr,39,51,44,18,29,10,10,0,3,65.71,7.55,1.6,9.88,5.0
5823,May,14,61,44,22,29,-10,5,5,3,47.49,5.55,1.6,-3.25,5.0
5823,Jun,40,89,44,19,29,0,0,5,3,64.6,4.45,1.6,5.0,2.5
5824,Jan,12,69,65,11,14,-10,0,0,2,26.25,3.45,-2.5,-3.5,0.0
5824,Feb,31,86,65,25,14,0,5,0,2,60.21,6.8,-2.5,3.88,2.5
5824,Mar,31,78,65,10,14,10,10,0,2,60.15,8.9,-2.5,8.88,5.0
5824,Apr,35,87,65,26,14,-10,5,10,2,62.13,6.85,-2.5,-0.62,7.5
5824,May,27,78,65,21,14,-10,5,0,2,52.66,6.4,-2.5,-1.62,2.5
5824,Jun,5,54,65,11,14,10,5,10,2,32.56,5.2,-2.5,5.62,7.5
5825,Jan,6,70,56,24,25,0,10,0,4,43.48,8.5,2.4,0.75,5.0
5825,Feb,8,67,56,27,25,0,0,10,4,45.33,3.35,2.4,1.0,5.0
5825,Mar,5,100,56,21,25,10,10,5,4,47.58,10.0,2.4,5.62,7.5
5825,Apr,36,85,56,17,25,10,0,10,4,68.51,4.25,2.4,9.5,5.0
5825,May,15,75,56,23,25,-10,5,10,4,44.31,6.25,2.4,-3.12,7.5
5825,Jun,5,55,56,27,25,10,0,0,4,39.31,2.75,2.4,5.62,0.0
5826,Jan,34,84,51,10,37,-10,10,10,1,69.47,9.2,-3.1,-0.75,10.0
5826,Feb,31,80,51,10,37,0,5,0,1,63.14,6.5,-3.1,3.88,2.5
5826,Mar,35,89,51,18,37,-10,5,0,1,64.88,6.95,-3.1,-0.62,2.5
5826,Apr,30,96,51,19,37,10,10,10,1,81.79,9.8,-3.1,8.75,10.0
5826,May,39,56,51,25,37,-10,0,0,1,68.55,2.8,-3.1,-0.12,0.0
5826,Jun,17,87,51,23,37,-10,0,10,1,59.1,4.35,-3.1,-2.88,5.0
5827,Jan,26,81,73,17,22,0,10,0,4,54.41,9.05,0.7,3.25,5.0
5827,Feb,21,74,73,28,22,0,10,0,4,59.07,8.7,0.7,2.62,5.0
5827,Mar,28,73,73,19,22,-10,0,5,4,51.52,3.65,0.7,-1.5,2.5
5827,Apr,35,55,73,30,22,-10,10,10,4,67.37,7.75,0.7,-0.62,10.0
5827,May,8,51,73,26,22,-10,10,10,4,38.52,7.55,0.7,-4.0,10.0
5827,Jun,17,61,73,26,22,0,5,0,4,50.01,5.55,0.7,2.12,2.5
5828,Jan,14,50,77,14,24,10,0,0,5,37.68,2.5,2.3,6.75,0.0
5828,Feb,15,88,77,15,24,10,0,10,5,50.61,4.4,2.3,6.88,5.0
5828,Mar,21,74,77,19,24,-10,0,0,5,37.64,3.7,2.3,-2.38,0.0
5828,Apr,35,51,77,22,24,10,0,0,5,57.74,2.55,2.3,9.38,0.0
5828,May,17,81,77,20,24,0,0,0,5,44.0,4.05,2.3,2.12,0.0
5828,Jun,18,54,77,18,24,0,10,5,5,46.87,7.7,2.3,2.25,7.5
5829,Jan,24,94,69,17,14,-10,5,0,0,49.55,7.2,-6.9,-2.0,2.5
5829,Feb,21,60,69,10,14,-10,10,10,0,45.42,8.0,-6.9,-2.38,10.0
5829,Mar,33,98,69,26,14,0,5,10,0,78.15,7.4,-6.9,4.12,7.5
5829,Apr,28,50,69,30,14,0,5,5,0,68.26,5.0,-6.9,3.5,5.0
5829,May,5,79,69,20,14,0,5,5,0,43.53,6.45,-6.9,0.62,5.0
5829,Jun,35,59,69,15,14,10,0,0,0,63.1,2.95,-6.9,9.38,0.0
5830,Jan,29,53,77,12,36,0,0,0,2,55.04,2.65,-3.7,3.62,0.0
5830,Feb,13,99,77,25,36,-10,0,10,2,53.22,4.95,-3.7,-3.38,5.0
5830,Mar,31,68,77,12,36,-10,10,5,2,60.29,8.4,-3.7,-1.12,7.5
5830,Apr,18,71,77,29,36,-10,5,5,2,57.7,6.05,-3.7,-2.75,5.0
5830,May,38,90,77,12,36,10,5,0,2,70.43,7.0,-3.7,9.75,2.5
5830,Jun,39,77,77,19,36,0,5,10,2,76.38,6.35,-3.7,4.88,7.5
5831,Jan,36,50,97,24,39,-10,0,0,3,68.22,2.5,-3.7,-0.5,0.0
5831,Feb,25,74,97,13,39,10,5,5,3,62.29,6.2,-3.7,8.12,5.0
5831,Mar,9,54,97,25,39,10,10,10,3,62.46,7.7,-3.7,6.12,10.0
5831,Apr,28,73,97,21,39,0,10,0,3,70.53,8.65,-3.7,3.5,5.0
5831,May,6,90,97,21,39,10,0,0,3,53.21,4.5,-3.7,5.75,0.0
5831,Jun,7,58,97,25,39,-10,10,5,3,47.67,7.9,-3.7,-4.12,7.5
5832,Jan,25,77,77,10,15,0,5,0,1,51.8,6.35,-5.7,3.12,2.5
5832,Feb,9,69,77,15,15,0,0,0,1,39.6,3.45,-5.7,1.12,0.0
5832,Mar,14,94,77,17,15,0,10,0,1,50.91,9.7,-5.7,1.75,5.0
5832,Apr,15,70,77,13,15,0,0,5,1,43.67,3.5,-5.7,1.88,2.5
5832,May,6,60,77,25,15,10,10,5,1,52.64,8.0,-5.7,5.75,7.5
5832,Jun,15,67,77,23,15,10,5,5,1,58.75,5.85,-5.7,6.88,5.0
5833,Jan,22,89,95,10,25,-10,10,5,5,48.71,9.45,0.5,-2.25,7.5
5833,Feb,38,67,95,20,25,0,5,5,5,67.26,5.85,0.5,4.75,5.0
5833,Mar,30,58,95,23,25,10,10,10,5,65.38,7.9,0.5,8.75,10.0
5833,Apr,11,68,95,19,25,0,0,0,5,34.99,3.4,0.5,1.38,0.0
5833,May,9,80,95,10,25,-10,5,0,5,30.88,6.5,0.5,-3.88,2.5
