Student_ID,Month,Hours_Studied,Attendance,Submission_Timeliness,Participation,Extra_C,Previous_Scores,Test_Score,Project_Marks,Backlogs,Exam_Score
7457,Feb,23.0,92.0,Late,Low,Inactive,90.0,18.0,20.0,0.0,59.79
7457,Mar,26.0,56.0,On time,High,Highly Active,90.0,18.0,20.0,0.0,64.39
7457,Apr,34.0,74.6,On time,Medium,Highly Active,90.0,14.0,20.0,0.0,48.07
7457,May,29.6,87.0,No Submmission,Low,Inactive,90.0,30.0,20.0,0.0,42.29
7457,Jun,31.0,69.0,On time,Medium,Highly Active,90.0,16.0,20.0,0.0,70.4
7458,Jan,29.0,55.0,Late,Medium,Highly Active,44.0,11.0,39.0,4.0,37.96
7458,Feb,23.0,51.0,Late,Medium,Inactive,44.0,21.0,39.0,4.0,33.18
7458,Mar,14.0,86.0,Late,Medium,Active,44.0,25.0,39.0,4.0,55.78
7458,Apr,11.0,75.0,No Submmission,Low,Active,44.0,13.0,39.0,4.0,36.48
7458,May,36.0,76.0,Late,Low,Active,44.0,26.0,39.0,4.0,73.43
7458,Jun,23.0,68.6,No Submmission,Low,Inactive,44.0,14.0,39.0,4.0,17.64
7459,Jan,25.0,76.0,On time,High,Highly Active,95.0,16.0,13.0,2.0,51.2
7459,Feb,30.0,93.0,No Submmission,High,Highly Active,95.0,23.0,13.0,2.0,44.47
7459,Mar,26.0,70.2,No Submmission,Medium,Active,95.0,23.0,13.0,2.0,33.48
7459,Apr,19.0,65.0,No Submmission,Medium,Active,95.0,27.0,13.0,2.0,38.81
7459,May,22.0,55.0,No Submmission,High,Active,95.0,23.0,13.0,2.0,52.97
7459,Jun,24.4,62.0,Late,High,Inactive,95.0,26.0,13.0,2.0,29.75
7460,Jan,29.0,59.0,On time,Low,Active,53.0,10.0,15.0,3.0,50.71
7460,Feb,16.0,78.0,Late,Low,Highly Active,53.0,24.0,15.0,3.0,42.21
7460,Mar,14.0,72.2,No Submmission,Medium,Active,53.0,17.0,15.0,3.0,25.92
7460,Apr,37.0,76.0,No Submmission,Low,Active,53.0,27.0,15.0,3.0,62.71
7460,May,39.0,95.0,No Submmission,Medium,Highly Active,53.0,19.0,15.0,3.0,64.48
7460,Jun,27.0,53.0,No Submmission,Low,Active,53.0,19.4,15.0,3.0,12.17
7461,Jan,22.0,59.0,Late,Medium,Highly Active,56.0,25.0,39.0,2.0,52.2
7461,Feb,25.0,61.0,On time,Medium,Inactive,56.0,11.0,39.0,2.0,41.02
7461,Mar,23.0,67.0,No Submmission,Medium,Highly Active,56.0,20.0,39.0,2.0,37.72
7461,Apr,14.0,64.0,Late,High,Highly Active,56.0,26.0,39.0,2.0,39.13
7461,May,23.0,76.0,Late,Medium,Active,56.0,20.0,39.0,2.0,41.44
7461,Jun,31.0,96.0,No Submmission,Low,Highly Active,56.0,27.0,39.0,2.0,66.91
7462,Jan,28.5,78.5,Late,High,Active,40.0,22.8,38.0,0.0,60.0
7462,Feb,38.0,89.0,Late,High,Active,40.0,15.0,38.0,0.0,72.58
7462,Mar,27.0,85.0,Late,Low,Active,40.0,26.0,38.0,0.0,71.44
7462,Apr,29.0,76.0,On time,High,Inactive,40.0,22.0,38.0,0.0,73.59
7462,May,28.5,64.0,On time,Low,Active,40.0,26.0,38.0,0.0,30.94
7462,Jun,20.0,78.5,Late,High,Active,40.0,25.0,38.0,0.0,51.44
7463,Jan,22.0,57.0,On time,High,Inactive,91.0,15.0,13.0,4.0,52.7
7463,Feb,19.0,52.0,On time,Medium,Inactive,91.0,19.0,13.0,4.0,33.43
7463,Mar,19.0,84.0,Late,High,Inactive,91.0,18.0,13.0,4.0,48.98
7463,Apr,40.0,100.0,On time,High,Inactive,91.0,10.0,13.0,4.0,56.82
7463,May,37.0,91.0,On time,High,Active,91.0,16.0,13.0,4.0,61.05
7463,Jun,38.0,75.0,Late,Medium,Inactive,91.0,11.0,13.0,4.0,53.49
7464,Jan,30.0,97.0,Late,High,Highly Active,43.0,30.0,15.0,3.0,63.53
7464,Feb,19.0,87.0,On time,High,Highly Active,43.0,14.0,15.0,3.0,46.14
7464,Mar,40.0,80.2,Late,Low,Inactive,43.0,17.0,15.0,3.0,44.43
7464,Apr,9.0,77.0,On time,Medium,Highly Active,43.0,23.0,15.0,3.0,31.78
7464,May,27.0,67.0,Late,High,Active,43.0,18.0,15.0,3.0,51.94
7464,Jun,25.0,73.0,Late,High,Inactive,43.0,23.0,15.0,3.0,24.19
7465,Jan,27.0,72.0,No Submmission,Medium,Inactive,92.0,28.0,29.0,4.0,60.72
7465,Feb,22.0,66.6,No Submmission,High,Active,92.0,27.0,29.0,4.0,43.52
7465,Mar,13.0,69.0,On time,Medium,Active,92.0,10.0,29.0,4.0,49.61
7465,Apr,24.8,66.0,On time,High,Active,92.0,13.0,29.0,4.0,33.42
7465,May,35.0,73.0,Late,High,Highly Active,92.0,19.0,29.0,4.0,62.81
7465,Jun,27.0,53.0,No Submmission,High,Active,92.0,14.0,29.0,4.0,48.6
7466,Jan,21.0,86.0,Late,Low,Highly Active,83.0,12.0,32.0,5.0,49.34
7466,Feb,8.0,63.0,No Submmission,Low,Highly Active,83.0,20.0,32.0,5.0,35.04
7466,Mar,11.0,61.0,Late,Medium,Highly Active,83.0,19.0,32.0,5.0,29.72
7466,Apr,9.0,84.0,On time,Medium,Highly Active,83.0,23.0,32.0,5.0,49.12
7466,May,28.0,80.0,No Submmission,Low,Highly Active,83.0,20.0,32.0,5.0,56.17
7466,Jun,15.4,74.8,Late,Medium,Active,83.0,20.0,32.0,5.0,28.62
7467,Jan,32.0,62.0,On time,Low,Highly Active,100.0,20.5,12.0,5.0,37.66
7467,Feb,29.67,80.4,On time,High,Highly Active,100.0,26.0,12.0,5.0,34.33
7467,Mar,29.67,97.0,No Submmission,Low,Active,100.0,20.5,12.0,5.0,9.42
7467,Apr,26.0,97.0,No Submmission,Medium,Highly Active,100.0,13.0,12.0,5.0,48.92
7467,May,31.0,79.0,No Submmission,High,Highly Active,100.0,16.0,12.0,5.0,52.74
7467,Jun,29.67,67.0,Late,High,Highly Active,100.0,27.0,12.0,5.0,27.38
7468,Jan,14.0,68.0,No Submmission,High,Highly Active,97.0,11.0,30.0,5.0,42.4
7468,Feb,13.0,71.0,On time,Low,Active,97.0,11.0,30.0,5.0,37.26
7468,Mar,5.0,53.0,No Submmission,Low,Active,97.0,10.6,30.0,5.0,27.83
7468,Apr,36.0,100.0,No Submmission,Medium,Inactive,97.0,11.0,30.0,5.0,56.58
7468,May,30.0,66.0,On time,Low,Active,97.0,10.0,30.0,5.0,47.19
7468,Jun,40.0,68.0,No Submmission,Low,Active,97.0,10.0,30.0,5.0,35.41
7469,Jan,18.0,74.0,Late,High,Inactive,75.0,12.0,20.0,0.0,54.58
7469,Feb,8.0,84.0,Late,Medium,Inactive,75.0,21.0,20.0,0.0,47.73
7469,Mar,22.5,52.0,Late,High,Highly Active,75.0,28.0,20.0,0.0,39.48
7469,Apr,22.5,82.0,No Submmission,Low,Inactive,75.0,14.0,20.0,0.0,25.73
7469,May,33.0,74.8,On time,High,Active,75.0,13.0,20.0,0.0,61.14
7469,Jun,31.0,82.0,Late,High,Inactive,75.0,18.0,20.0,0.0,61.29
7470,Jan,37.0,81.75,No Submmission,Medium,Highly Active,90.0,22.8,32.0,4.0,50.11
7470,Feb,25.0,99.0,No Submmission,Low,Inactive,90.0,26.0,32.0,4.0,39.08
7470,Mar,14.0,81.75,On time,Medium,Active,90.0,22.0,32.0,4.0,48.12
7470,Apr,30.0,99.0,Late,High,Active,90.0,23.0,32.0,4.0,68.73
7470,May,31.0,75.0,No Submmission,High,Active,90.0,22.0,32.0,4.0,66.69
7470,Jun,40.0,54.0,On time,Medium,Inactive,90.0,21.0,32.0,4.0,51.6
7471,Jan,30.4,65.0,On time,Low,Active,41.0,20.0,33.0,2.0,34.89
7471,Feb,28.0,67.0,On time,Medium,Highly Active,41.0,19.0,33.0,2.0,60.73
7471,Mar,35.0,97.0,No Submmission,Low,Highly Active,41.0,13.0,33.0,2.0,55.53
7471,Apr,16.0,90.0,On time,Medium,Highly Active,41.0,26.0,33.0,2.0,51.14
7471,May,36.0,52.0,On time,Medium,Active,41.0,27.0,33.0,2.0,79.14
7471,Jun,37.0,62.0,On time,Medium,Highly Active,41.0,26.0,33.0,2.0,61.41
7472,Jan,29.0,63.0,No Submmission,High,Highly Active,61.0,27.0,37.0,5.0,52.6
7472,Feb,34.0,67.0,On time,Low,Inactive,61.0,19.75,37.0,5.0,48.61
7472,Mar,29.0,50.0,On time,High,Active,61.0,18.0,37.0,5.0,56.28
7472,Apr,26.0,100.0,On time,Low,Highly Active,61.0,19.75,37.0,5.0,56.16
7472,May,9.0,62.0,Late,Medium,Inactive,61.0,13.0,37.0,5.0,31.55
7472,Jun,39.0,77.0,On time,High,Highly Active,61.0,21.0,37.0,5.0,73.62
7473,Jan,38.0,89.25,On time,Medium,Active,41.0,20.0,20.0,0.0,65.28
7473,Feb,13.0,70.0,Late,Low,Active,41.0,19.8,20.0,0.0,37.98
7473,Mar,19.0,92.0,No Submmission,Low,Active,41.0,10.0,20.0,0.0,38.57
7473,Apr,32.0,89.25,No Submmission,Low,Active,41.0,28.0,20.0,0.0,46.5
7473,May,23.0,97.0,On time,Low,Active,41.0,12.0,20.0,0.0,49.22
7473,Jun,8.0,98.0,On time,Medium,Inactive,41.0,29.0,20.0,0.0,52.58
7474,Jan,21.0,55.0,No Submmission,Low,Inactive,74.0,30.0,31.0,2.0,52.37
7474,Feb,24.0,61.75,Late,Low,Active,74.0,26.0,31.0,2.0,59.26
7474,Mar,33.0,65.0,Late,Low,Active,74.0,29.0,31.0,2.0,69.84
7474,Apr,10.0,63.0,No Submmission,Medium,Highly Active,74.0,25.0,31.0,2.0,46.24
7474,May,29.0,61.75,Late,Low,Active,74.0,26.0,31.0,2.0,62.31
7474,Jun,27.0,64.0,On time,Low,Highly Active,74.0,20.0,31.0,2.0,65.52
7475,Jan,33.0,53.0,No Submmission,High,Active,43.0,17.0,22.0,1.0,57.93
7475,Feb,36.75,54.0,No Submmission,High,Highly Active,43.0,26.0,22.0,1.0,33.02
7475,Mar,40.0,66.0,No Submmission,Medium,Active,43.0,13.0,22.0,1.0,53.79
7475,Apr,36.0,63.0,Late,Low,Highly Active,43.0,23.0,22.0,1.0,67.35
7475,May,38.0,63.4,Late,High,Highly Active,43.0,28.0,22.0,1.0,61.35
7475,Jun,36.75,81.0,No Submmission,Medium,Highly Active,43.0,13.0,22.0,1.0,30.13
7476,Jan,13.0,77.0,No Submmission,High,Highly Active,87.0,24.0,31.0,0.0,59.27
7476,Feb,7.0,97.0,No Submmission,Low,Inactive,87.0,14.0,31.0,0.0,28.13
7476,Mar,26.0,56.0,No Submmission,Medium,Active,87.0,24.0,31.0,0.0,67.25
7476,Apr,13.2,57.0,No Submmission,Low,Inactive,87.0,10.0,31.0,0.0,32.64
7476,May,13.0,72.0,Late,Low,Active,87.0,17.0,31.0,0.0,53.05
7476,Jun,7.0,71.8,Late,Low,Active,87.0,28.0,31.0,0.0,48.25
7477,Jan,21.0,92.0,Late,Medium,Active,58.0,19.0,30.0,4.0,56.62
7477,Feb,9.0,65.0,On time,Low,Highly Active,58.0,18.67,30.0,4.0,28.13
7477,Mar,24.6,98.0,Late,Medium,Active,58.0,18.67,30.0,4.0,27.01
7477,Apr,32.0,66.0,Late,High,Inactive,58.0,26.0,30.0,4.0,68.97
7477,May,34.0,99.0,No Submmission,High,Highly Active,58.0,11.0,30.0,4.0,61.64
7477,Jun,27.0,88.0,Late,Medium,Active,58.0,18.67,30.0,4.0,41.48
7478,Jan,25.5,77.0,Late,Medium,Inactive,81.0,26.0,10.0,4.0,23.81
7478,Feb,15.0,51.0,On time,Low,Highly Active,81.0,20.0,10.0,4.0,45.63
7478,Mar,36.0,94.0,Late,High,Inactive,81.0,27.0,10.0,4.0,62.93
7478,Apr,14.0,97.0,On time,Medium,Inactive,81.0,10.0,10.0,4.0,37.73
7478,May,25.5,58.0,Late,Medium,Inactive,81.0,12.0,10.0,4.0,20.16
7478,Jun,37.0,86.0,No Submmission,Medium,Inactive,81.0,24.0,10.0,4.0,57.18
7479,Jan,30.0,68.0,No Submmission,High,Active,55.0,18.0,31.0,1.0,59.4
7479,Feb,23.0,69.8,No Submmission,High,Highly Active,55.0,20.0,31.0,1.0,47.95
7479,Mar,6.0,56.0,No Submmission,Low,Highly Active,55.0,17.0,31.0,1.0,38.88
7479,Apr,32.0,70.0,No Submmission,High,Highly Active,55.0,25.0,31.0,1.0,51.3
7479,May,23.0,56.0,On time,High,Highly Active,55.0,20.0,31.0,1.0,38.84
7479,Jun,24.0,99.0,No Submmission,High,Highly Active,55.0,20.0,31.0,1.0,51.33
7480,Jan,9.0,76.0,On time,Medium,Inactive,88.0,10.0,25.0,3.0,35.1
7480,Feb,23.0,89.0,On time,Low,Highly Active,88.0,10.0,25.0,3.0,46.38
7480,Mar,6.0,78.4,No Submmission,High,Highly Active,88.0,26.0,25.0,3.0,36.01
7480,Apr,11.0,61.0,No Submmission,High,Highly Active,88.0,29.0,25.0,3.0,45.93
7480,May,11.0,98.0,No Submmission,High,Highly Active,88.0,24.0,25.0,3.0,51.72
7480,Jun,11.0,68.0,No Submmission,High,Highly Active,88.0,25.0,25.0,3.0,51.25
7481,Jan,17.0,87.0,On time,High,Inactive,84.0,20.0,18.0,4.0,27.12
7481,Feb,35.0,88.0,Late,Medium,Inactive,84.0,24.0,18.0,4.0,59.43
7481,Mar,22.0,68.0,On time,High,Highly Active,84.0,22.0,18.0,4.0,53.26
7481,Apr,28.0,86.0,On time,Low,Highly Active,84.0,19.0,18.0,4.0,63.3
7481,May,6.0,86.0,On time,Low,Active,84.0,13.0,18.0,4.0,29.9
7481,Jun,10.0,65.0,On time,Medium,Highly Active,84.0,22.0,18.0,4.0,50.45
7482,Jan,36.0,72.0,On time,Low,Highly Active,49.0,16.0,22.0,4.0,63.19
7482,Feb,26.0,86.0,Late,Medium,Inactive,49.0,23.0,22.0,4.0,43.1
7482,Mar,22.0,77.0,Late,Low,Inactive,49.0,18.0,22.0,4.0,38.61
7482,Apr,36.0,71.0,On time,High,Active,49.0,16.0,22.0,4.0,67.44
7482,May,30.0,76.5,On time,Low,Inactive,49.0,14.0,22.0,4.0,47.89
7482,Jun,38.0,76.5,Late,Low,Inactive,49.0,29.0,22.0,4.0,54.01
7483,Jan,6.0,70.0,On time,Medium,Highly Active,47.0,15.0,22.0,4.0,37.87
7483,Feb,14.0,68.0,No Submmission,Medium,Active,47.0,16.0,22.0,4.0,20.21
7483,Mar,10.0,81.2,No Submmission,Medium,Highly Active,47.0,19.2,22.0,4.0,7.06
7483,Apr,36.0,94.0,No Submmission,High,Highly Active,47.0,23.0,22.0,4.0,62.01
7483,May,6.0,91.0,No Submmission,Low,Highly Active,47.0,30.0,22.0,4.0,42.48
7483,Jun,30.0,83.0,On time,Medium,Highly Active,47.0,12.0,22.0,4.0,60.65
7484,Jan,7.5,70.0,On time,High,Active,45.0,21.0,31.0,0.0,31.12
7484,Feb,10.0,70.0,Late,Medium,Active,45.0,29.0,31.0,0.0,51.68
7484,Mar,7.5,70.0,On time,High,Active,45.0,21.0,31.0,0.0,31.12
7484,Apr,7.5,63.0,No Submmission,High,Highly Active,45.0,13.0,31.0,0.0,22.45
7484,May,7.5,70.0,On time,High,Active,45.0,21.0,31.0,0.0,16.86
7484,Jun,5.0,77.0,On time,Low,Active,45.0,21.0,31.0,0.0,33.48
7485,Jan,40.0,74.0,Late,Medium,Highly Active,98.0,11.0,15.0,0.0,65.16
7485,Feb,30.4,78.0,Late,Low,Highly Active,98.0,14.0,15.0,0.0,37.32
7485,Mar,39.0,53.0,On time,Low,Highly Active,98.0,27.0,15.0,0.0,65.76
7485,Apr,19.0,56.0,Late,Medium,Active,98.0,20.0,15.0,0.0,41.75
7485,May,14.0,76.0,No Submmission,Medium,Highly Active,98.0,28.0,15.0,0.0,57.81
7485,Jun,40.0,52.0,Late,High,Highly Active,98.0,20.0,15.0,0.0,66.31
7486,Jan,21.0,79.0,Late,Medium,Inactive,65.0,17.0,14.0,0.0,40.28
7486,Feb,5.0,96.0,Late,Medium,Inactive,65.0,20.0,14.0,0.0,44.49
7486,Mar,22.4,79.25,On time,Low,Active,65.0,15.0,14.0,0.0,25.12
7486,Apr,22.0,91.0,Late,Medium,Inactive,65.0,12.0,14.0,0.0,51.82
7486,May,32.0,51.0,No Submmission,High,Active,65.0,23.0,14.0,0.0,60.02
7486,Jun,32.0,79.25,Late,Medium,Inactive,65.0,15.0,14.0,0.0,40.46
7487,Jan,35.0,77.0,On time,High,Active,55.0,28.0,37.0,0.0,77.65
7487,Feb,17.0,92.0,On time,High,Active,55.0,23.5,37.0,0.0,45.53
7487,Mar,14.0,98.0,Late,Medium,Inactive,55.0,23.5,37.0,0.0,40.15
7487,Apr,18.0,100.0,No Submmission,Low,Inactive,55.0,23.5,37.0,0.0,38.16
7487,May,20.0,73.0,Late,Medium,Highly Active,55.0,23.5,37.0,0.0,49.78
7487,Jun,31.0,85.0,On time,High,Active,55.0,19.0,37.0,0.0,70.17
7488,Jan,7.0,78.5,No Submmission,Medium,Highly Active,82.0,29.0,40.0,5.0,42.25
7488,Feb,14.0,90.0,On time,Low,Active,82.0,21.0,40.0,5.0,40.84
7488,Mar,6.0,80.0,On time,Medium,Highly Active,82.0,27.0,40.0,5.0,54.15
7488,Apr,13.0,83.0,On time,Medium,Highly Active,82.0,15.0,40.0,5.0,49.8
7488,May,10.0,61.0,On time,Medium,Highly Active,82.0,14.0,40.0,5.0,30.97
7488,Jun,10.0,78.5,On time,Medium,Inactive,82.0,20.0,40.0,5.0,32.14
7489,Jan,21.0,59.0,Late,Medium,Active,94.0,30.0,36.0,4.0,39.5
7489,Feb,13.0,74.0,On time,Low,Inactive,94.0,19.0,36.0,4.0,46.06
7489,Mar,24.0,70.0,No Submmission,High,Highly Active,94.0,28.0,36.0,4.0,64.02
7489,Apr,17.0,75.0,Late,High,Highly Active,94.0,11.0,36.0,4.0,52.48
7489,May,11.0,92.0,Late,Medium,Highly Active,94.0,23.0,36.0,4.0,49.73
7489,Jun,40.0,74.0,On time,Medium,Highly Active,94.0,22.2,36.0,4.0,51.96
7490,Jan,18.0,53.0,Late,Medium,Highly Active,94.0,17.0,40.0,4.0,54.06
7490,Feb,26.0,97.0,On time,High,Active,94.0,22.0,40.0,4.0,72.33
7490,Mar,28.0,92.0,Late,High,Active,94.0,18.8,40.0,4.0,57.79
7490,Apr,17.0,88.0,On time,High,Highly Active,94.0,15.0,40.0,4.0,59.2
7490,May,39.0,61.0,No Submmission,High,Highly Active,94.0,20.0,40.0,4.0,67.02
7490,Jun,17.0,88.0,Late,High,Inactive,94.0,20.0,40.0,4.0,54.32
7491,Jan,21.0,63.0,No Submmission,Medium,Active,72.0,16.0,17.0,3.0,36.04
7491,Feb,29.0,71.0,On time,Low,Highly Active,72.0,18.0,17.0,3.0,35.53
7491,Mar,17.0,96.0,Late,Medium,Active,72.0,26.0,17.0,3.0,47.7
7491,Apr,38.0,67.8,No Submmission,Medium,Highly Active,72.0,24.0,17.0,3.0,50.43
7491,May,29.0,55.0,No Submmission,High,Active,72.0,11.0,17.0,3.0,39.71
7491,Jun,31.0,54.0,Late,Medium,Active,72.0,13.0,17.0,3.0,49.54
7492,Jan,20.0,93.0,No Submmission,Low,Active,96.0,14.0,12.0,5.0,35.12
7492,Feb,32.0,78.4,Late,Low,Active,96.0,22.0,12.0,5.0,44.28
7492,Mar,25.0,91.0,Late,Low,Active,96.0,17.8,12.0,5.0,36.72
7492,Apr,30.0,98.0,Late,Low,Active,96.0,11.0,12.0,5.0,46.66
7492,May,35.0,60.0,Late,Low,Inactive,96.0,28.0,12.0,5.0,59.3
7492,Jun,8.0,50.0,On time,High,Inactive,96.0,14.0,12.0,5.0,27.96
7493,Jan,35.0,57.0,No Submmission,Medium,Inactive,97.0,18.0,12.0,1.0,53.09
7493,Feb,24.0,66.0,On time,High,Highly Active,97.0,26.0,12.0,1.0,66.05
7493,Mar,7.0,70.0,On time,High,Inactive,97.0,17.0,12.0,1.0,38.6
7493,Apr,7.0,76.0,On time,Medium,Inactive,97.0,23.0,12.0,1.0,36.61
7493,May,15.0,56.0,On time,High,Highly Active,97.0,10.0,12.0,1.0,48.7
7493,Jun,7.0,80.0,On time,High,Inactive,97.0,21.0,12.0,1.0,48.69
7494,Jan,7.0,89.0,No Submmission,Medium,Active,69.0,23.25,10.0,4.0,3.28
7494,Feb,29.0,93.0,On time,Medium,Inactive,69.0,24.0,10.0,4.0,51.99
7494,Mar,22.6,89.0,Late,High,Inactive,69.0,28.0,10.0,4.0,25.1
7494,Apr,22.0,89.0,On time,High,Highly Active,69.0,25.0,10.0,4.0,47.53
7494,May,30.0,85.0,On time,Medium,Highly Active,69.0,23.25,10.0,4.0,47.77
7494,Jun,25.0,89.0,No Submmission,Medium,Highly Active,69.0,16.0,10.0,4.0,39.78
7495,Jan,23.0,74.6,No Submmission,Low,Inactive,74.0,19.75,29.0,5.0,26.52
7495,Feb,9.0,79.0,Late,Low,Highly Active,74.0,19.75,29.0,5.0,23.49
7495,Mar,20.5,58.0,On time,High,Highly Active,74.0,19.0,29.0,5.0,36.04
7495,Apr,40.0,62.0,No Submmission,Medium,Active,74.0,30.0,29.0,5.0,58.08
7495,May,20.5,89.0,On time,High,Inactive,74.0,19.0,29.0,5.0,28.16
7495,Jun,10.0,85.0,No Submmission,High,Active,74.0,11.0,29.0,5.0,38.58
7496,Jan,33.0,76.0,No Submmission,Medium,Active,43.0,16.0,18.0,2.0,42.08
7496,Feb,37.0,89.0,On time,Low,Active,43.0,20.0,18.0,2.0,65.15
7496,Mar,10.0,60.0,No Submmission,Medium,Highly Active,43.0,20.2,18.0,2.0,27.27
7496,Apr,19.0,100.0,On time,High,Inactive,43.0,21.0,18.0,2.0,45.17
7496,May,21.2,81.2,No Submmission,High,Inactive,43.0,20.0,18.0,2.0,22.7
7496,Jun,7.0,81.0,Late,High,Active,43.0,24.0,18.0,2.0,38.37
7497,Jan,26.0,75.5,Late,Medium,Highly Active,81.0,19.0,39.0,1.0,58.43
7497,Feb,17.0,68.0,No Submmission,High,Highly Active,81.0,14.0,39.0,1.0,43.21
7497,Mar,25.0,90.0,Late,Medium,Active,81.0,28.0,39.0,1.0,79.23
7497,Apr,9.0,75.5,Late,Medium,Inactive,81.0,22.0,39.0,1.0,44.03
7497,May,28.0,92.0,Late,Medium,Active,81.0,17.0,39.0,1.0,74.86
7497,Jun,19.0,52.0,Late,High,Highly Active,81.0,20.0,39.0,1.0,52.09
7498,Jan,30.0,93.0,On time,Low,Highly Active,65.0,23.0,26.0,5.0,64.96
7498,Feb,17.2,64.0,On time,Low,Active,65.0,13.0,26.0,5.0,31.76
7498,Mar,19.0,82.0,Late,Low,Active,65.0,22.0,26.0,5.0,29.96
7498,Apr,11.0,64.0,On time,Medium,Active,65.0,30.0,26.0,5.0,47.21
7498,May,6.0,87.0,On time,High,Active,65.0,22.0,26.0,5.0,31.1
7498,Jun,20.0,91.0,On time,Low,Active,65.0,22.0,26.0,5.0,33.42
7499,Jan,38.0,57.0,No Submmission,Low,Highly Active,73.0,21.0,21.0,2.0,44.9
7499,Feb,19.0,85.0,Late,High,Highly Active,73.0,23.0,21.0,2.0,54.23
7499,Mar,27.0,68.0,On time,High,Inactive,73.0,18.0,21.0,2.0,54.71
7499,Apr,23.8,50.0,On time,Medium,Highly Active,73.0,20.0,21.0,2.0,40.0
7499,May,19.0,90.0,Late,High,Inactive,73.0,22.0,21.0,2.0,55.8
7499,Jun,16.0,85.0,No Submmission,Medium,Inactive,73.0,22.0,21.0,2.0,46.36
7500,Jan,19.0,56.0,On time,Medium,Highly Active,62.0,25.0,30.0,3.0,50.34
7500,Feb,26.0,91.0,No Submmission,Low,Inactive,62.0,18.0,30.0,3.0,51.21
7500,Mar,27.4,74.0,No Submmission,Medium,Active,62.0,25.0,30.0,3.0,34.53
7500,Apr,40.0,72.0,No Submmission,Low,Inactive,62.0,25.0,30.0,3.0,67.69
7500,May,40.0,81.0,On time,Medium,Highly Active,62.0,20.0,30.0,3.0,71.74
7500,Jun,12.0,89.0,Late,High,Active,62.0,14.0,30.0,3.0,49.32
7501,Jan,33.0,74.0,On time,Low,Active,94.0,25.0,39.0,2.0,81.81
7501,Feb,30.2,86.67,On time,High,Active,94.0,26.6,39.0,2.0,73.05
7501,Mar,39.0,86.67,On time,Low,Inactive,94.0,25.0,39.0,2.0,74.14
7501,Apr,28.0,94.0,Late,Medium,Active,94.0,25.0,39.0,2.0,70.34
7501,May,35.0,92.0,On time,High,Active,94.0,28.0,39.0,2.0,83.54
7501,Jun,16.0,86.67,On time,High,Active,94.0,30.0,39.0,2.0,55.43
7502,Jan,10.0,51.0,Late,Low,Active,64.0,19.0,37.0,2.0,46.54
7502,Feb,25.0,78.0,Late,Medium,Highly Active,64.0,25.0,37.0,2.0,72.33
7502,Mar,5.0,83.0,Late,Medium,Highly Active,64.0,30.0,37.0,2.0,56.58
7502,Apr,14.0,97.0,No Submmission,Medium,Inactive,64.0,13.0,37.0,2.0,44.38
7502,May,6.0,82.0,On time,High,Active,64.0,30.0,37.0,2.0,60.57
7502,Jun,34.0,85.0,On time,Medium,Active,64.0,12.0,37.0,2.0,67.54
7503,Jan,37.0,79.0,Late,Low,Active,85.0,27.0,21.0,2.0,63.39
7503,Feb,7.0,82.0,On time,High,Inactive,85.0,16.0,21.0,2.0,31.43
7503,Mar,28.0,93.0,No Submmission,Low,Inactive,85.0,30.0,21.0,2.0,64.34
7503,Apr,25.0,57.0,No Submmission,High,Inactive,85.0,22.6,21.0,2.0,33.42
7503,May,9.0,92.0,No Submmission,High,Inactive,85.0,24.0,21.0,2.0,42.86
7503,Jun,21.0,89.0,No Submmission,High,Active,85.0,16.0,21.0,2.0,52.53
7504,Jan,30.0,76.0,Late,Low,Highly Active,67.0,14.0,40.0,0.0,63.62
7504,Feb,19.0,93.0,On time,Low,Active,67.0,23.0,40.0,0.0,74.23
7504,Mar,27.2,86.0,On time,Medium,Active,67.0,21.4,40.0,0.0,42.32
7504,Apr,34.0,86.0,On time,Medium,Active,67.0,30.0,40.0,0.0,88.02
7504,May,28.0,54.0,On time,Low,Active,67.0,11.0,40.0,0.0,65.56
7504,Jun,25.0,76.0,Late,High,Inactive,67.0,29.0,40.0,0.0,70.6
7505,Jan,40.0,67.0,On time,High,Inactive,94.0,18.0,25.0,3.0,76.04
7505,Feb,37.0,69.25,No Submmission,Medium,Active,94.0,28.0,25.0,3.0,54.88
7505,Mar,20.4,74.0,Late,Low,Inactive,94.0,15.0,25.0,3.0,27.32
7505,Apr,6.0,80.0,No Submmission,High,Active,94.0,24.0,25.0,3.0,46.65
7505,May,9.0,69.25,No Submmission,High,Inactive,94.0,14.0,25.0,3.0,29.58
7505,Jun,10.0,56.0,No Submmission,High,Inactive,94.0,13.0,25.0,3.0,38.01
7506,Jan,28.0,98.0,No Submmission,High,Active,50.0,18.67,12.0,4.0,43.12
7506,Feb,6.0,94.0,No Submmission,High,Highly Active,50.0,19.0,12.0,4.0,31.77
7506,Mar,24.0,77.0,No Submmission,Low,Highly Active,50.0,19.0,12.0,4.0,40.28
7506,Apr,5.0,80.5,No Submmission,High,Inactive,50.0,18.0,12.0,4.0,10.01
7506,May,27.0,53.0,No Submmission,Low,Highly Active,50.0,18.67,12.0,4.0,30.66
7506,Jun,25.0,80.5,No Submmission,High,Highly Active,50.0,18.67,12.0,4.0,20.33
7507,Jan,11.0,63.0,No Submmission,High,Inactive,60.0,19.6,14.0,2.0,20.37
